,date,time,VI,VItext,wnd,mxgHt
2014-06-10 07:00:00,10-JUNE-2014,07:00,12.0,POOR,5.0,909.0
2014-06-10 16:00:00,10-JUNE-2014,16:00,99.0,GOOD,12.0,3451.0
2014-06-11 07:00:00,11-JUNE-2014,07:00,19.0,POOR,6.0,1086.0
2014-06-11 16:00:00,11-JUNE-2014,16:00,29.0,POOR,4.0,1785.0
2014-06-12 07:00:00,12-JUNE-2014,07:00,12.0,POOR,4.0,932.0
2014-06-12 16:00:00,12-JUNE-2014,16:00,60.0,GOOD,4.0,3781.0
2014-06-13 07:00:00,13-JUNE-2014,07:00,21.0,POOR,6.0,1148.0
2014-06-13 16:00:00,13-JUNE-2014,16:00,51.0,FAIR,5.0,2674.0
2014-06-14 07:00:00,14-JUNE-2014,07:00,17.0,POOR,3.0,1274.0
2014-06-14 16:00:00,14-JUNE-2014,16:00,61.0,GOOD,7.0,2585.0
2014-06-15 07:00:00,15-JUNE-2014,07:00,14.0,POOR,2.0,1246.0
2014-06-15 16:00:00,15-JUNE-2014,16:00,40.0,FAIR,6.0,1870.0
2014-06-16 07:00:00,16-JUNE-2014,07:00,16.0,POOR,5.0,1027.0
2014-06-16 16:00:00,16-JUNE-2014,16:00,57.0,GOOD,8.0,2187.0
2014-06-17 07:00:00,17-JUNE-2014,07:00,26.0,POOR,6.0,1347.0
2014-06-17 16:00:00,17-JUNE-2014,16:00,52.0,FAIR,5.0,2716.0
2014-06-18 07:00:00,18-JUNE-2014,07:00,19.0,POOR,9.0,988.0
2014-06-18 16:00:00,18-JUNE-2014,16:00,79.0,GOOD,8.0,3248.0
2014-06-19 07:00:00,19-JUNE-2014,07:00,13.0,POOR,5.0,945.0
2014-06-19 16:00:00,19-JUNE-2014,16:00,83.0,GOOD,8.0,3500.0
2014-06-20 07:00:00,20-JUNE-2014,07:00,12.0,POOR,3.0,946.0
2014-06-20 16:00:00,20-JUNE-2014,16:00,85.0,GOOD,11.0,2851.0
2014-06-21 07:00:00,21-JUNE-2014,07:00,19.0,POOR,6.0,1091.0
2014-06-21 16:00:00,21-JUNE-2014,16:00,63.0,GOOD,5.0,3432.0
2014-06-22 07:00:00,22-JUNE-2014,07:00,16.0,POOR,5.0,1048.0
2014-06-22 16:00:00,22-JUNE-2014,16:00,61.0,GOOD,4.0,3885.0
2014-06-23 07:00:00,23-JUNE-2014,07:00,13.0,POOR,3.0,1011.0
2014-06-23 16:00:00,23-JUNE-2014,16:00,99.0,GOOD,10.0,3940.0
2014-06-24 07:00:00,24-JUNE-2014,07:00,16.0,POOR,9.0,919.0
2014-06-24 16:00:00,24-JUNE-2014,16:00,82.0,GOOD,10.0,2922.0
2014-06-25 07:00:00,25-JUNE-2014,07:00,28.0,POOR,4.0,1697.0
2014-06-25 16:00:00,25-JUNE-2014,16:00,59.0,GOOD,6.0,2738.0
2014-06-26 07:00:00,26-JUNE-2014,07:00,14.0,POOR,5.0,959.0
2014-06-26 16:00:00,26-JUNE-2014,16:00,70.0,GOOD,6.0,3413.0
2014-06-27 07:00:00,27-JUNE-2014,07:00,14.0,POOR,6.0,924.0
2014-06-27 16:00:00,27-JUNE-2014,16:00,53.0,FAIR,4.0,3255.0
2014-06-28 07:00:00,28-JUNE-2014,07:00,19.0,POOR,3.0,1375.0
2014-06-28 16:00:00,28-JUNE-2014,16:00,76.0,GOOD,8.0,3056.0
2014-06-29 07:00:00,29-June-2014,07:00,23.0,POOR,4.0,1446.0
2014-06-29 16:00:00,29-June-2014,16:00,93.0,GOOD,12.0,3057.0
2014-06-30 07:00:00,30-JUNE-2014,07:00,40.0,FAIR,8.0,1582.0
2014-06-30 16:00:00,30-JUNE-2014,16:00,77.0,GOOD,8.0,3154.0
2014-07-01 07:00:00,01-JULY-2014,07:00,16.0,POOR,6.0,1007.0
2014-07-01 16:00:00,01-JULY-2014,16:00,59.0,GOOD,5.0,3157.0
2014-07-02 07:00:00,02-JULY-2014,07:00,17.0,POOR,9.0,951.0
2014-07-02 16:00:00,02-JULY-2014,16:00,99.0,GOOD,12.0,3847.0
2014-07-03 07:00:00,03-JULY-2014,07:00,11.0,POOR,9.0,835.0
2014-07-03 16:00:00,03-JULY-2014,16:00,99.0,GOOD,10.0,3919.0
2014-07-04 07:00:00,04-JULY-2014,07:00,15.0,POOR,3.0,1138.0
2014-07-04 16:00:00,04-JULY-2014,16:00,43.0,FAIR,8.0,1685.0
2014-07-05 07:00:00,05-JULY-2014,07:00,28.0,POOR,4.0,1685.0
2014-07-05 16:00:00,05-JULY-2014,16:00,53.0,FAIR,9.0,1885.0
2014-07-06 07:00:00,06-JULY-2014,07:00,13.0,POOR,2.0,1114.0
2014-07-06 16:00:00,06-JULY-2014,16:00,98.0,GOOD,11.0,3523.0
2014-07-07 07:00:00,07-JULY-2014,07:00,31.0,POOR,6.0,1519.0
2014-07-07 16:00:00,07-JULY-2014,16:00,63.0,GOOD,5.0,3401.0
2014-07-08 07:00:00,08-JULY-2014,07:00,12.0,POOR,4.0,898.0
2014-07-08 16:00:00,08-JULY-2014,16:00,69.0,GOOD,6.0,3325.0
2014-07-09 07:00:00,09-JULY-2014,07:00,11.0,POOR,6.0,844.0
2014-07-09 16:00:00,09-JULY-2014,16:00,99.0,GOOD,13.0,3846.0
2014-07-10 07:00:00,10-JULY-2014,07:00,26.0,POOR,4.0,1609.0
2014-07-10 16:00:00,10-JULY-2014,16:00,99.0,GOOD,12.0,3400.0
2014-07-11 07:00:00,11-JULY-2014,07:00,12.0,POOR,2.0,1063.0
2014-07-11 16:00:00,11-JULY-2014,16:00,99.0,GOOD,10.0,4015.0
2014-07-12 07:00:00,12-JULY-2014,07:00,10.0,POOR,3.0,868.0
2014-07-12 16:00:00,12-JULY-2014,16:00,58.0,GOOD,4.0,3692.0
2014-07-13 07:00:00,13-JULY-2014,07:00,11.0,POOR,4.0,855.0
2014-07-13 16:00:00,13-JULY-2014,16:00,53.0,FAIR,3.0,4071.0
2014-07-14 07:00:00,14-JULY-2014,07:00,12.0,POOR,6.0,875.0
2014-07-14 16:00:00,14-JULY-2014,16:00,97.0,GOOD,9.0,4080.0
2014-07-15 07:00:00,15-JULY-2014,07:00,13.0,POOR,3.0,1051.0
2014-07-15 07:00:00,15-JULY-2014,07:00,13.0,POOR,3.0,1051.0
2014-07-15 07:00:00,15-JULY-2014,07:00,13.0,POOR,3.0,1051.0
2014-07-15 16:00:00,15-JULY-2014,16:00,74.0,GOOD,8.0,2982.0
2014-07-15 16:00:00,15-JULY-2014,16:00,74.0,GOOD,8.0,2982.0
2014-07-15 16:00:00,15-JULY-2014,16:00,74.0,GOOD,8.0,2982.0
2014-07-18 07:00:00,18-JULY-2014,07:00,10.0,POOR,2.0,896.0
2014-07-18 16:00:00,18-JULY-2014,16:00,66.0,GOOD,7.0,2826.0
2014-07-19 07:00:00,19-JULY-2014,07:00,14.0,POOR,6.0,925.0
2014-07-19 16:00:00,19-JULY-2014,16:00,76.0,GOOD,13.0,2199.0
2014-07-20 07:00:00,20-JULY-2014,07:00,17.0,POOR,3.0,1258.0
2014-07-20 16:00:00,20-JULY-2014,16:00,29.0,POOR,4.0,1753.0
2014-07-21 07:00:00,21-JULY-2014,07:00,14.0,POOR,3.0,1120.0
2014-07-21 16:00:00,21-JULY-2014,16:00,38.0,FAIR,5.0,1985.0
2014-07-22 07:00:00,22-JULY-2014,07:00,11.0,POOR,7.0,828.0
2014-07-22 16:00:00,22-JULY-2014,16:00,83.0,GOOD,10.0,2934.0
2014-07-23 07:00:00,23-JULY-2014,07:00,15.0,POOR,4.0,1047.0
2014-07-23 16:00:00,23-JULY-2014,16:00,72.0,GOOD,7.0,3130.0
2014-07-24 07:00:00,24-JULY-2014,07:00,22.0,POOR,5.0,1281.0
2014-07-24 16:00:00,24-JULY-2014,16:00,29.0,POOR,7.0,1351.0
2014-07-26 07:00:00,26-July-2014,07:00,10.0,POOR,1.0,1047.0
2014-07-26 16:00:00,26-July-2014,16:00,50.0,FAIR,4.0,3059.0
2014-07-27 07:00:00,27-JULY-2014,07:00,12.0,POOR,7.0,858.0
2014-07-27 16:00:00,27-JULY-2014,16:00,48.0,FAIR,7.0,1985.0
2014-07-28 07:00:00,28-JULY-2014,07:00,11.0,POOR,5.0,845.0
2014-07-28 16:00:00,28-JULY-2014,16:00,34.0,FAIR,5.0,1785.0
2014-07-29 07:00:00,29-JULY-2014,07:00,10.0,POOR,2.0,844.0
2014-07-29 16:00:00,29-JULY-2014,16:00,72.0,GOOD,5.0,4104.0
2014-07-30 07:00:00,30-JULY-2014,07:00,19.0,POOR,13.0,928.0
2014-07-30 16:00:00,30-JULY-2014,16:00,80.0,GOOD,6.0,4114.0
2014-07-31 07:00:00,31-JULY-2014,07:00,10.0,POOR,1.0,942.0
2014-07-31 16:00:00,31-JULY-2014,16:00,53.0,FAIR,3.0,4059.0
2014-08-01 07:00:00,01-AUGUST-2014,07:00,11.0,POOR,2.0,1004.0
2014-08-01 16:00:00,01-AUGUST-2014,16:00,51.0,FAIR,3.0,3916.0
2014-08-02 07:00:00,02-AUGUST-2014,07:00,15.0,POOR,11.0,888.0
2014-08-02 16:00:00,02-AUGUST-2014,16:00,72.0,GOOD,5.0,4099.0
2014-08-03 07:00:00,03-AUGUST-2014,07:00,11.0,POOR,3.0,883.0
2014-08-03 16:00:00,03-AUGUST-2014,16:00,79.0,GOOD,6.0,4051.0
2014-08-04 07:00:00,04-AUGUST-2014,07:00,16.0,POOR,8.0,944.0
2014-08-04 16:00:00,04-AUGUST-2014,16:00,63.0,GOOD,4.0,4050.0
2014-08-05 07:00:00,05-AUGUST-2014,07:00,27.0,POOR,9.0,1178.0
2014-08-05 16:00:00,05-AUGUST-2014,16:00,57.0,GOOD,4.0,3569.0
2014-08-06 07:00:00,06-AUGUST-2014,07:00,11.0,POOR,5.0,847.0
2014-08-06 16:00:00,06-AUGUST-2014,16:00,71.0,GOOD,5.0,4000.0
2014-08-07 07:00:00,07-AUGUST-2014,07:00,11.0,POOR,3.0,900.0
2014-08-07 16:00:00,07-AUGUST-2014,16:00,69.0,GOOD,5.0,3833.0
2014-08-08 07:00:00,08-AUGUST-2014,07:00,9.0,POOR,1.0,870.0
2014-08-08 16:00:00,08-AUGUST-2014,16:00,61.0,GOOD,5.0,3285.0
2014-08-09 07:00:00,09-AUGUST-2014,07:00,14.0,POOR,5.0,967.0
2014-08-09 16:00:00,09-AUGUST-2014,16:00,53.0,FAIR,4.0,3268.0
2014-08-10 07:00:00,10-August-2014,07:00,13.0,POOR,7.0,884.0
2014-08-10 16:00:00,10-August-2014,16:00,63.0,GOOD,6.0,2996.0
2014-08-11 07:00:00,11-AUGUST-2014,07:00,11.0,POOR,4.0,856.0
2014-08-11 16:00:00,11-AUGUST-2014,16:00,72.0,GOOD,6.0,3536.0
2014-08-12 07:00:00,12-AUGUST-2014,07:00,12.0,POOR,9.0,855.0
2014-08-12 16:00:00,12-AUGUST-2014,16:00,51.0,FAIR,3.0,3897.0
2014-08-13 07:00:00,13-AUGUST-2014,07:00,11.0,POOR,6.0,847.0
2014-08-13 16:00:00,13-AUGUST-2014,16:00,58.0,GOOD,4.0,3637.0
2014-08-14 07:00:00,14-AUGUST-2014,07:00,12.0,POOR,6.0,884.0
2014-08-14 16:00:00,14-AUGUST-2014,16:00,56.0,GOOD,6.0,2591.0
2014-08-15 07:00:00,15-AUGUST-2014,07:00,12.0,POOR,1.0,1247.0
2014-08-15 16:00:00,15-AUGUST-2014,16:00,77.0,GOOD,14.0,2141.0
2014-08-16 07:00:00,16-AUGUST-2014,07:00,12.0,POOR,2.0,1054.0
2014-08-16 16:00:00,16-AUGUST-2014,16:00,20.0,POOR,5.0,1205.0
2014-08-17 07:00:00,17-AUGUST-2014,07:00,24.0,POOR,6.0,1266.0
2014-08-17 16:00:00,17-AUGUST-2014,16:00,50.0,FAIR,7.0,2078.0
2014-08-18 07:00:00,18-AUGUST-2014,07:00,10.0,POOR,1.0,967.0
2014-08-18 16:00:00,18-AUGUST-2014,16:00,65.0,GOOD,7.0,2768.0
2014-08-19 07:00:00,19-AUGUST-2014,07:00,27.0,POOR,10.0,1142.0
2014-08-19 16:00:00,19-AUGUST-2014,16:00,42.0,FAIR,4.0,2511.0
2014-08-20 07:00:00,20-AUGUST-2014,07:00,13.0,POOR,6.0,895.0
2014-08-20 16:00:00,20-AUGUST-2014,16:00,96.0,GOOD,14.0,2888.0
2014-08-21 07:00:00,21-AUGUST-2014,07:00,12.0,POOR,2.0,1076.0
2014-08-21 16:00:00,21-AUGUST-2014,16:00,67.0,GOOD,11.0,2111.0
2014-08-22 07:00:00,22-AUGUST-2014,07:00,13.0,POOR,2.0,1106.0
2014-08-22 16:00:00,22-AUGUST-2014,16:00,80.0,GOOD,12.0,2464.0
2014-08-23 07:00:00,23-AUGUST-2014,07:00,19.0,POOR,6.0,1091.0
2014-08-23 16:00:00,23-AUGUST-2014,16:00,48.0,FAIR,4.0,2908.0
2014-08-24 07:00:00,24-AUGUST-2014,07:00,18.0,POOR,4.0,1226.0
2014-08-24 16:00:00,24-AUGUST-2014,16:00,86.0,GOOD,10.0,3098.0
2014-08-25 07:00:00,25-AUGUST-2014,07:00,16.0,POOR,4.0,1090.0
2014-08-25 16:00:00,25-AUGUST-2014,16:00,31.0,POOR,2.0,3017.0
2014-08-26 07:00:00,26-August-2014,07:00,13.0,POOR,4.0,945.0
2014-08-26 16:00:00,26-August-2014,16:00,83.0,GOOD,11.0,2762.0
2014-08-27 07:00:00,27-AUGUST-2014,07:00,13.0,POOR,3.0,1002.0
2014-08-27 16:00:00,27-AUGUST-2014,16:00,99.0,GOOD,11.0,3776.0
2014-08-28 07:00:00,28-AUGUST-2014,07:00,11.0,POOR,2.0,957.0
2014-08-28 16:00:00,28-AUGUST-2014,16:00,49.0,FAIR,9.0,1755.0
2014-08-29 07:00:00,29-AUGUST-2014,07:00,13.0,POOR,6.0,895.0
2014-08-29 16:00:00,29-AUGUST-2014,16:00,74.0,GOOD,11.0,2381.0
2014-08-30 07:00:00,30-AUGUST-2014,07:00,14.0,POOR,3.0,1119.0
2014-08-30 16:00:00,30-AUGUST-2014,16:00,47.0,FAIR,6.0,2181.0
2014-08-31 07:00:00,31-AUGUST-2014,07:00,12.0,POOR,3.0,944.0
2014-08-31 16:00:00,31-AUGUST-2014,16:00,63.0,GOOD,8.0,2420.0
2014-09-01 07:00:00,01-SEPTEMBER-2014,07:00,12.0,POOR,3.0,941.0
2014-09-01 16:00:00,01-SEPTEMBER-2014,16:00,78.0,GOOD,11.0,2544.0
2014-09-02 07:00:00,02-SEPTEMBER-2014,07:00,11.0,POOR,2.0,922.0
2014-09-02 16:00:00,02-SEPTEMBER-2014,16:00,26.0,POOR,7.0,1263.0
2014-09-03 07:00:00,03-SEPTEMBER-2014,07:00,23.0,POOR,7.0,1157.0
2014-09-03 16:00:00,03-SEPTEMBER-2014,16:00,72.0,GOOD,9.0,2639.0
2014-09-04 07:00:00,04-SEPTEMBER-2014,07:00,11.0,POOR,3.0,931.0
2014-09-04 16:00:00,04-SEPTEMBER-2014,16:00,73.0,GOOD,8.0,2904.0
2014-09-05 07:00:00,05-SEPTEMBER-2014,07:00,10.0,POOR,2.0,878.0
2014-09-05 16:00:00,05-SEPTEMBER-2014,16:00,47.0,FAIR,5.0,2461.0
2014-09-06 07:00:00,06-SEPTEMBER-2014,07:00,11.0,POOR,4.0,860.0
2014-09-06 07:00:00,06-SEPTEMBER-2014,07:00,11.0,POOR,4.0,860.0
2014-09-06 16:00:00,06-SEPTEMBER-2014,16:00,30.0,POOR,3.0,2157.0
2014-09-06 16:00:00,06-SEPTEMBER-2014,16:00,30.0,POOR,3.0,2157.0
2014-09-08 07:00:00,08-SEPTEMBER-2014,07:00,31.0,POOR,6.0,1524.0
2014-09-08 16:00:00,08-SEPTEMBER-2014,16:00,44.0,FAIR,12.0,1410.0
2014-09-09 07:00:00,09-SEPTEMBER-2014,07:00,25.0,POOR,5.0,1380.0
2014-09-09 16:00:00,09-SEPTEMBER-2014,16:00,36.0,FAIR,4.0,2162.0
2014-09-10 07:00:00,10-SEPTEMBER-2014,07:00,41.0,FAIR,7.0,1725.0
2014-09-10 16:00:00,10-SEPTEMBER-2014,16:00,45.0,FAIR,4.0,2714.0
2014-09-11 07:00:00,11-SEPTEMBER-2014,07:00,22.0,POOR,9.0,1068.0
2014-09-11 16:00:00,11-SEPTEMBER-2014,16:00,43.0,FAIR,7.0,1824.0
2014-09-12 07:00:00,12-SEPTEMBER-2014,07:00,13.0,POOR,6.0,905.0
2014-09-12 16:00:00,12-SEPTEMBER-2014,16:00,53.0,FAIR,7.0,2221.0
2014-09-13 07:00:00,13-SEPTEMBER-2014,07:00,13.0,POOR,8.0,882.0
2014-09-13 16:00:00,13-SEPTEMBER-2014,16:00,17.0,POOR,1.0,2230.0
2014-09-14 07:00:00,14-SEPTEMBER-2014,07:00,11.0,POOR,3.0,880.0
2014-09-14 16:00:00,14-SEPTEMBER-2014,16:00,23.0,POOR,2.0,2081.0
2014-09-15 07:00:00,15-SEPTEMBER-2014,07:00,13.0,POOR,8.0,865.0
2014-09-15 16:00:00,15-SEPTEMBER-2014,16:00,16.0,POOR,1.0,2021.0
2014-09-16 07:00:00,16-SEPTEMBER-2014,07:00,11.0,POOR,5.0,847.0
2014-09-16 16:00:00,16-SEPTEMBER-2014,16:00,18.0,POOR,1.0,2522.0
2014-09-17 07:00:00,17-SEPTEMBER-2014,07:00,10.0,POOR,4.0,827.0
2014-09-17 16:00:00,17-SEPTEMBER-2014,16:00,29.0,POOR,5.0,1585.0
2014-09-18 07:00:00,18-SEPTEMBER-2014,07:00,12.0,POOR,3.0,954.0
2014-09-18 16:00:00,18-SEPTEMBER-2014,16:00,24.0,POOR,3.0,1709.0
2014-09-19 07:00:00,19-SEPTEMBER-2014,07:00,14.0,POOR,3.0,1062.0
2014-09-19 16:00:00,19-SEPTEMBER-2014,16:00,65.0,GOOD,11.0,2033.0
2014-09-20 07:00:00,20-SEPTEMBER-2014,07:00,11.0,POOR,3.0,887.0
2014-09-20 16:00:00,20-SEPTEMBER-2014,16:00,31.0,POOR,4.0,1889.0
2014-09-21 07:00:00,21-September-2014,07:00,11.0,POOR,9.0,833.0
2014-09-21 16:00:00,21-September-2014,16:00,71.0,GOOD,22.0,1513.0
2014-09-22 07:00:00,22-SEPTEMBER-2014,07:00,10.0,POOR,3.0,838.0
2014-09-22 16:00:00,22-SEPTEMBER-2014,16:00,28.0,POOR,5.0,1536.0
2014-09-23 07:00:00,23-SEPTEMBER-2014,07:00,9.0,POOR,1.0,865.0
2014-09-23 16:00:00,23-SEPTEMBER-2014,16:00,34.0,FAIR,11.0,1248.0
2014-09-24 07:00:00,24-SEPTEMBER-2014,07:00,14.0,POOR,9.0,880.0
2014-09-24 16:00:00,24-SEPTEMBER-2014,16:00,12.0,POOR,13.0,821.0
2014-09-25 07:00:00,25-SEPTEMBER-2014,07:00,17.0,POOR,8.0,973.0
2014-09-25 16:00:00,25-SEPTEMBER-2014,16:00,45.0,FAIR,20.0,1175.0
2014-09-26 07:00:00,26-SEPTEMBER-2014,07:00,13.0,POOR,2.0,1118.0
2014-09-26 16:00:00,26-SEPTEMBER-2014,16:00,35.0,FAIR,4.0,2078.0
2014-09-27 07:00:00,27-SEPTEMBER-2014,07:00,11.0,POOR,1.0,1106.0
2014-09-27 16:00:00,27-SEPTEMBER-2014,16:00,15.0,POOR,1.0,1907.0
2014-09-28 07:00:00,28-SEPTEMBER-2014,07:00,16.0,POOR,8.0,951.0
2014-09-28 16:00:00,28-SEPTEMBER-2014,16:00,31.0,POOR,8.0,1329.0
2014-09-29 07:00:00,29-SEPTEMBER-2014,07:00,12.0,POOR,7.0,867.0
2014-09-29 16:00:00,29-SEPTEMBER-2014,16:00,61.0,GOOD,14.0,1683.0
2014-09-30 07:00:00,30-SEPTEMBER-2014,07:00,12.0,POOR,2.0,1064.0
2014-09-30 16:00:00,30-SEPTEMBER-2014,16:00,57.0,GOOD,14.0,1576.0
2014-10-01 07:00:00,01-OCTOBER-2014,07:00,14.0,POOR,3.0,1103.0
2014-10-01 16:00:00,01-OCTOBER-2014,16:00,84.0,GOOD,13.0,2510.0
2014-10-02 07:00:00,02-OCTOBER-2014,07:00,13.0,POOR,8.0,884.0
2014-10-02 16:00:00,02-OCTOBER-2014,16:00,99.0,GOOD,20.0,2673.0
2014-10-03 07:00:00,03-OCTOBER-2014,07:00,12.0,POOR,5.0,889.0
2014-10-03 16:00:00,03-OCTOBER-2014,16:00,26.0,POOR,3.0,1885.0
2014-10-04 07:00:00,04-October-2014,07:00,24.0,POOR,2.0,1400.0
2014-10-04 16:00:00,04-October-2014,16:00,73.0,GOOD,12.0,1400.0
2014-10-05 07:00:00,05-OCTOBER-2014,07:00,11.0,POOR,4.0,882.0
2014-10-05 16:00:00,05-OCTOBER-2014,16:00,18.0,POOR,4.0,1226.0
2014-10-06 07:00:00,06-OCTOBER-2014,07:00,10.0,POOR,1.0,970.0
2014-10-06 16:00:00,06-OCTOBER-2014,16:00,51.0,FAIR,13.0,1506.0
2014-10-07 07:00:00,07-OCTOBER-2014,07:00,16.0,POOR,5.0,1027.0
2014-10-07 16:00:00,07-OCTOBER-2014,16:00,22.0,POOR,5.0,1289.0
2014-10-08 07:00:00,08-OCTOBER-2014,07:00,12.0,POOR,3.0,952.0
2014-10-08 16:00:00,08-OCTOBER-2014,16:00,56.0,GOOD,6.0,2620.0
2014-10-09 07:00:00,09-October-2014,07:00,11.0,POOR,5.0,849.0
2014-10-09 16:00:00,09-October-2014,16:00,15.0,POOR,1.0,1792.0
2014-10-10 07:00:00,10-OCTOBER-2014,07:00,9.0,POOR,1.0,872.0
2014-10-10 16:00:00,10-OCTOBER-2014,16:00,28.0,POOR,5.0,1546.0
2014-10-11 07:00:00,11-October-2014,07:00,11.0,POOR,6.0,837.0
2014-10-11 16:00:00,11-October-2014,16:00,85.0,GOOD,9.0,3285.0
2014-10-12 07:00:00,12-October-2014,07:00,15.0,POOR,7.0,950.0
2014-10-12 16:00:00,12-October-2014,16:00,82.0,GOOD,7.0,3785.0
2014-10-13 07:00:00,13-OCTOBER-2014,07:00,13.0,POOR,4.0,977.0
2014-10-13 16:00:00,13-OCTOBER-2014,16:00,21.0,POOR,8.0,1056.0
2014-10-14 07:00:00,14-OCTOBER-2014,07:00,14.0,POOR,12.0,863.0
2014-10-14 16:00:00,14-OCTOBER-2014,16:00,15.0,POOR,1.0,1976.0
2014-10-15 07:00:00,15-OCTOBER-2014,07:00,10.0,POOR,2.0,866.0
2014-10-15 16:00:00,15-OCTOBER-2014,16:00,30.0,POOR,15.0,1059.0
2014-10-16 07:00:00,16-OCTOBER-2014,07:00,14.0,POOR,4.0,1006.0
2014-10-16 16:00:00,16-OCTOBER-2014,16:00,40.0,FAIR,8.0,1584.0
2014-10-17 07:00:00,17-OCTOBER-2014,07:00,20.0,POOR,9.0,1006.0
2014-10-17 16:00:00,17-OCTOBER-2014,16:00,30.0,POOR,8.0,1307.0
2014-10-18 07:00:00,18-OCTOBER-2014,07:00,18.0,POOR,6.0,1049.0
2014-10-18 16:00:00,18-OCTOBER-2014,16:00,24.0,POOR,3.0,1720.0
2014-10-19 07:00:00,19-October-2014,07:00,16.0,POOR,15.0,872.0
2014-10-19 16:00:00,19-October-2014,16:00,35.0,FAIR,10.0,1305.0
2014-10-20 07:00:00,20-October-2014,07:00,14.0,POOR,9.0,886.0
2014-10-20 16:00:00,20-October-2014,16:00,32.0,POOR,6.0,1566.0
2014-10-21 07:00:00,21-OCTOBER-2014,07:00,13.0,POOR,6.0,900.0
2014-10-21 16:00:00,21-OCTOBER-2014,16:00,71.0,GOOD,10.0,2416.0
2014-10-22 07:00:00,22-OCTOBER-2014,07:00,14.0,POOR,5.0,963.0
2014-10-22 16:00:00,22-OCTOBER-2014,16:00,25.0,POOR,15.0,985.0
2014-10-23 07:00:00,23-OCTOBER-2014,07:00,11.0,POOR,10.0,817.0
2014-10-23 16:00:00,23-OCTOBER-2014,16:00,43.0,FAIR,15.0,1272.0
2014-10-24 07:00:00,24-OCTOBER-2014,07:00,17.0,POOR,6.0,1030.0
2014-10-24 16:00:00,24-OCTOBER-2014,16:00,51.0,FAIR,6.0,2325.0
2014-10-25 07:00:00,25-OCTOBER-2014,07:00,19.0,POOR,7.0,1044.0
2014-10-25 16:00:00,25-OCTOBER-2014,16:00,39.0,FAIR,12.0,1305.0
2014-10-26 07:00:00,26-OCTOBER-2014,07:00,18.0,POOR,6.0,1071.0
2014-10-26 16:00:00,26-OCTOBER-2014,16:00,41.0,FAIR,11.0,1385.0
2014-10-27 07:00:00,27-OCTOBER-2014,07:00,15.0,POOR,8.0,920.0
2014-10-27 16:00:00,27-OCTOBER-2014,16:00,20.0,POOR,2.0,1797.0
2014-10-28 07:00:00,28-OCTOBER-2014,07:00,19.0,POOR,10.0,977.0
2014-10-28 16:00:00,28-OCTOBER-2014,16:00,31.0,POOR,7.0,1416.0
2014-10-29 07:00:00,29-OCTOBER-2014,07:00,18.0,POOR,7.0,1020.0
2014-10-29 16:00:00,29-OCTOBER-2014,16:00,30.0,POOR,8.0,1300.0
2014-10-30 07:00:00,30-OCTOBER-2014,07:00,13.0,POOR,10.0,865.0
2014-10-30 16:00:00,30-OCTOBER-2014,16:00,40.0,FAIR,11.0,1378.0
2014-10-31 07:00:00,31-OCTOBER-2014,07:00,15.0,POOR,8.0,925.0
2014-10-31 16:00:00,31-OCTOBER-2014,16:00,10.0,POOR,2.0,889.0
2014-11-01 07:00:00,01-NOVEMBER-2014,07:00,11.0,POOR,2.0,955.0
2014-11-01 16:00:00,01-NOVEMBER-2014,16:00,21.0,POOR,5.0,1255.0
2014-11-02 07:00:00,02-NOVEMBER-2014,07:00,24.0,POOR,10.0,1071.0
2014-11-02 16:00:00,02-NOVEMBER-2014,16:00,21.0,POOR,4.0,1356.0
2014-11-03 07:00:00,03-NOVEMBER-2014,07:00,15.0,POOR,4.0,1046.0
2014-11-03 16:00:00,03-NOVEMBER-2014,16:00,56.0,GOOD,10.0,1865.0
2014-11-04 07:00:00,04-November-2014,07:00,23.0,POOR,9.0,1073.0
2014-11-04 16:00:00,04-November-2014,16:00,60.0,GOOD,11.0,1895.0
2014-11-05 07:00:00,05-NOVEMBER-2014,07:00,11.0,POOR,4.0,881.0
2014-11-05 16:00:00,05-NOVEMBER-2014,16:00,22.0,POOR,5.0,1268.0
2014-11-06 07:00:00,06-NOVEMBER-2014,07:00,22.0,POOR,12.0,994.0
2014-11-06 16:00:00,06-NOVEMBER-2014,16:00,14.0,POOR,4.0,992.0
2014-11-07 07:00:00,07-NOVEMBER-2014,07:00,11.0,POOR,3.0,932.0
2014-11-07 16:00:00,07-NOVEMBER-2014,16:00,33.0,POOR,4.0,2004.0
2014-11-08 07:00:00,08-NOVEMBER-2014,07:00,11.0,POOR,3.0,934.0
2014-11-08 16:00:00,08-NOVEMBER-2014,16:00,25.0,POOR,8.0,1179.0
2014-11-09 07:00:00,09-NOVEMBER-2014,07:00,26.0,POOR,4.0,1589.0
2014-11-09 16:00:00,09-NOVEMBER-2014,16:00,49.0,FAIR,10.0,1665.0
2014-11-10 07:00:00,10-NOVEMBER-2014,07:00,53.0,FAIR,9.0,1890.0
2014-11-10 16:00:00,10-NOVEMBER-2014,16:00,41.0,FAIR,9.0,1522.0
2014-11-11 07:00:00,11-November-2014,07:00,10.0,POOR,1.0,907.0
2014-11-11 16:00:00,11-November-2014,16:00,13.0,POOR,1.0,1464.0
2014-11-12 07:00:00,12-NOVEMBER-2014,07:00,12.0,POOR,6.0,868.0
2014-11-12 16:00:00,12-NOVEMBER-2014,16:00,14.0,POOR,3.0,1088.0
